candidate_id,name,party_code,question_id,topic,question,answer_value,answer_label,answer_text,is_important,argument_for,argument_against
734,Asbjørn Reissmann,A,1294,SKOLE OG UDDANNELSE,Flere børn med særlige udfordringer bør gå i specialklasse frem for i almindelige skoleklasser,5,Meget uenig,"Børn med særlige behov bliver ikke stigmatiseret af at gå i en specialklasse. 

Men til gengæld bliver de udstillet som særlige ved at blive tvangsinkluderet i en almindelig klasse. 

Der er ikke noget værre som barn end at føle sig udenfor. Og slet ikke hvis man ikke helt selv kan forstå hvorfor. ",False,"Specialklasser kan give bedre støtte til barnet med udfordringer. Hvis børn med særlige udfordringer kommer ud af de almindelige klasser, kan der blive mere ro og lærerfokus til de øvrige børn.","Det kan stigmatisere børn med særlige behov og skabe en mindre rummelig folkeskole. Det er uholdbart, at flere og flere børn ikke kan være i den almindelige folkeskole, da børn i specialtilbud ofte klarer sig dårligt i forhold til uddannelse og arbejde."
734,Asbjørn Reissmann,A,1277,"KLIMA, MILJØ OG LANDBRUG","Det skal være forbudt for landbruget at sprøjte på sårbare drikkevandsområder, selv om det kan gøre produktionen af fødevarer dyrere",5,Meget uenig,"Vores hav og drikkevand skal være rent for os og de næste. Det kræver et sprøjforbud og høj afgift på kvælstofudledning. 

Grundvandet er grunddelen af vores fødevarer. Det giver ikke mening at tale om billige fødevarer, hvis vi skal købe vand på flasker til at skylle de billige grøntsager. 
",True,Et sprøjteforbud kan beskytte drikkevandet og mindske risikoen for forurening. Det vurderes at være billigere at beskytte de såkaldte sårbare grundvandsdannende områder omkring vandforsyningerne mod pesticider end at skulle rense drikkevandet.,"Der findes andre metoder til beskyttelse af områderne. Man kan for eksempel give tilskud til pesticidfri dyrkning, lægge skat på pesticider og indgå frivillige aftaler. Et forbud kan presse landbruget, svække danske fødevarers konkurrenceevne og koste arbejdspladser."
734,Asbjørn Reissmann,A,1292,TRANSPORT,Det er vigtigere at investere i tog og busser end i motorveje,4,Uenig,"Den offentlige transport er en væsentlig del af den grønne omstilling og afgørende i hverdagen for studerende, familier og pensionister med mindre indkomster. Derudover vil et udbygget S-togsnet gøre det nemmere at komme til og fra København fra de omkringliggende kommuner. Så kan vi få færre biler i byen og gøre det mindre bøvlet at bosætte sig udenfor byen, hvilket ville hjælpe på priserne. ",False,"Kollektiv transport er klimavenligt og vigtigt for, at folk uden bil kan komme rundt, mens motorveje fremmer biltrafik og støj og skæmmer landskabet. Der er brug for bedre kollektiv trafik uden for de store byer.","Mange er afhængige af bil, især uden for byerne. Det skal være let at pendle til job. Et udbygget motorvejsnet er godt for samfundet, fordi varer og arbejdskraft let kan transporteres rundt i landet."
734,Asbjørn Reissmann,A,1288,SOCIAL OG ULIGHED,"Det er okay, at den økonomiske ulighed stiger, så længe alle bliver rigere",2,Enig,"En ekstrem ulighed giver et ekstremt samfund. Derfor er jeg uenig. En stigende vækst medfører en stigende ulighed, fordi de rigeste 10% bedre vil kunne udnytte vækstmuligheder ved deres egenindsats,  fx investeringer eller særlig arbejdstalenter.  Den udnyttelse er produktiv. Problemet med ulighed opstår, når den skyldes forhold, som ikke skyldes egenindsats. Det gælder formue skabt på boliger.",False,"Ulighed er ikke et problem i sig selv. Det afgørende er, om alle har en rimelig levestandard, og alle mærker fremgang.","Ulighed er et problem i sig selv, fordi det skaber kløfter mellem de rigeste og de fattigste og mistillid til samfundets institutioner."
734,Asbjørn Reissmann,A,1290,SUNDHED OG ÆLDRE,Prisen på cigaretter bør sættes markant op,4,Uenig,"Hvis cigaretten blev introduceret i dag, ville den ikke blive godkendt. Men nu er den her, så vi skal gøre den mindre attraktiv på andre måder. Det er en høj pris med til. Grunden til, at jeg ikke er 'helt enig' er, at en for høj pris risikerer at skabe et skyggemarked og parallelimport.",False,"Højere priser kan få flere til at skrue ned eller helt stoppe med at ryge, især unge. Det vil gavne folkesundheden, mindske udgifterne til sundhed og betyde, at folk lever længere.","Højere cigaretpriser rammer især dem med de laveste indkomster. Det kan få flere til at købe cigaretter i udlandet frem for i danske butikker, og det kan øge illegalt salg. Staten skal ikke være formynderisk."
734,Asbjørn Reissmann,A,1293,TRANSPORT,Afgifter på benzin og diesel skal sænkes,2,Enig,"Vi skal opmuntre den grønne omstilling. Det sker bl.a. ved at gøre det billigere at have elbil. Det hjælper afgifterne med. Omvendt skal vi hverken hæve eller sænke afgifter, for mange familier har ikke råd til en elbil, men brug for en benzinbil. ",False,"Det er urimeligt, at det er dyrere at køre i benzin- eller dieselbil end elbil. Det er ikke alle, der vil eller har råd til at skifte til elbil. Inden for varevogne og specialkøretøjer findes der sjældent gode, elektriske alternativer, så afgifterne rammer erhvervslivet.",Lavere afgifter kan øge forbruget af benzin og diesel og mindske incitamentet til at skifte til elkøretøjer. Det kan skade den grønne omstilling.
734,Asbjørn Reissmann,A,1306,ØKONOMI OG ARBEJDSMARKED,"Politikerne skal arbejde for en aftale om at sætte arbejdstiden ned, selv om det vil koste samfundet og den enkelte noget økonomisk",2,Enig,Politikerne skal ikke blande sig yderligere i fastsættelse af arbejdstiden mellem ansatte og virksomheder. Det må overenskomster eller den enkelte klare i forhandlinger. ,False,"Kortere arbejdstid kan forbedre folks trivsel, give mere tid til familien, mindske stress og øge arbejdsglæden. Man kan også blive mere effektiv i de timer, man arbejder.","Det kan give lavere løn og vil koste skatteindtægter, vækst og velstand i samfundet."
734,Asbjørn Reissmann,A,1308,UDLÆNDINGE,Ansøgere om dansk statsborgerskab skal screenes for antidemokratiske holdninger,4,Uenig,"Et statsborgerskab er bl.a. retten til at stemme. Hvis man skal kunne bestemme, hvad loven skal være for alle andre, skal man også vedkende sig demokrati, ligestilling, ytringsfrihed og de andre grundværdier i et sekulært demokratisk retssamfund.",False,"Det skal sikre, at personer, der får statsborgerskab, respekterer demokratiske værdier, ytringsfrihed og ligestilling. Hvis man skal være dansk statsborger, skal man bakke op om grundlæggende, danske værdier.","Det kan være svært at vurdere holdninger objektivt. Staten skal ikke bestemme, hvad man må mene, så længe man overholder samfundets love og regler."
734,Asbjørn Reissmann,A,1279,"KLIMA, MILJØ OG LANDBRUG","Når der skal sættes solceller op, bør hensyn til lokalbefolkningen veje tungere end grøn omstilling",2,Enig,"Energiforsyningen er et sikkerhedsspørgsmål og et klimaspørgsmål samtidig. Derfor er det så svært. For vi skal være uafhængige af olie og gas fra andre lande, som vi ikke kan forudsige handlingerne fra: USA, Rusland og lande i Mellemøsten. Samtidig skal vi passe på planeten. Det er de hensyn, som må veje tungere end lokale hensyn, men vi skal sikre opbakningen ved lokale ejerskaber",False,"Store solcelleanlæg kan ødelægge landskaber, genere folks udsigt og svække værdien af ejendommene i nærheden. Det går særligt ud over folk i landdistrikterne.","Hensynet til klimaet kræver hurtig udbygning af vedvarende energi, og så må man acceptere, at det går ud over nogen."
734,Asbjørn Reissmann,A,1307,ØKONOMI OG ARBEJDSMARKED,Der skal åbnes for mere udenlandsk arbejdskraft fra lande uden for Europa og Nordamerika,2,Enig,"Vi skal sikre, at vi har så mange danskere, herunder seniorer, i beskæftigelse som overhovedet muligt. Og vi skal automatisere de processer, som vi kan. 

Udenlandsk arbejdskraft kommer med en integrationsopgave. Den nuværende integrationsopgave er vi ikke i mål med. Derfor skal vi passe på med at påtage os en ny. ",False,"Der mangler hænder i mange sektorer i Danmark, for eksempel inden for sundhed, pleje, byggeri og tech, og der er ikke nok at hente i Europa og Nordamerika.","Det kan skabe problemer med dårlig integration, hvis der kommer for mange hertil fra ikke-vestlige lande."
734,Asbjørn Reissmann,A,1295,SKOLE OG UDDANNELSE,"Det skal være lettere at smide elever ud af deres folkeskole, hvis deres adfærd skaber problemer",4,Uenig,"En skole skal hjælpe børnene, så meget som skolens kapacitet kan holde til. men den enkelte skole skal have retten til at vurdere, hvor grænsen for den kapacitet så går henne. Hvis skolen mener, at et barn ødelægger det for alle de andre, må skolen kunne smide barnet ud. ",False,"Det kan skabe mere ro for resten af klassen, og lærerne får frigjort opmærksomhed til at tage sig af de øvrige elever. Kommunen må give et andet skoletilbud til eleven, der er smidt ud.","I dag kan en skoleleder anmode kommunen om at flytte en elev til en anden skole, hvis der er særlige problemer. Det skal ikke være lettere at smide elever ud. Skolen og kommunen må tilbyde eleven den rette hjælp frem for at ekskludere eleven yderligere."
734,Asbjørn Reissmann,A,1287,SKAT OG AFGIFTER,Momsen på fødevarer skal sænkes,2,Enig,"At sænke momsen vil betyde meget lidt i kroner og ører for den enkelte, men det vil være et tab af milliarder i indtægter for staten. De indtægter skal enten dækkes af besparelser - hvilket risikerer at gå ud over dem på understøttelse - eller højere skatter - hvilket ville være fint, men det skal hellere gå til finansiering af højere løn til folkeskolelærere fx.",False,"Fødevarer er blevet så dyre, at det rammer mange husholdninger hårdt, især dem med de laveste indkomster. En sænkning af momsen kan dæmpe udviklingen.","Det er dyrt for staten at sænke fødevaremomsen, og hjælpen kommer også de rigeste til gavn. Det skaber mere bureaukrati, at der bliver forskel på momsen på fødevarer og andre varer og tjenester."
734,Asbjørn Reissmann,A,1280,ØKONOMI OG ARBEJDSMARKED,Staten skal skære i støtten til Danmarks Radio,2,Enig,"I en polariserende tid er det helt afgørende, at vi har en fællesr referenceramme og et fælles neutralt samlingspunkt for debat og nyheder. Men DR skal blive bedre. DR skal ikke blive en ""råbe""-kanal, hvor polemiske stemmer og unuancerede synspunkter skal dominere sendefladen. DR skal ikke tækkes de tomme kalorier, men give solide måltider. ",False,"Der er ikke behov for at bruge skattekroner på et så stort statsligt medie. Forbrugerne ved bedst selv, hvad de vil have, og der er et godt og bredt medieudbud. DR skal ikke blive så stort, at det gør det svært for private medier at konkurrere.","DR spiller en vigtig rolle for oplysning, kultur og demokrati i hele landet. I en tid, hvor udenlandske techfirmaer og sociale medier vokser, er der brug for et troværdigt medie, der ikke skal tjene penge på brugerne."
734,Asbjørn Reissmann,A,1281,REGERINGSDANNELSE,"Det vil være bedst, hvis der dannes en regering hen over midten",2,Enig,"Det vil være bedst med en venstreorienteret regering, der kan samarbejde henover midten. Formueuligheden og vores nærklima bliver ikke addresseret nok i en midterregering, fordi de såkaldte liberale ikke ønsker at egenindsats skal være det afgørende og har for lave forventninger til, hvad landbruget kan klare",False,"En midterregering kan skabe mere stabile og langtidsholdbare politiske løsninger, og den kan være uafhængig af partier med yderligtgående holdninger.","Det vil være bedre med en regering, der fører en tydeligt rød eller blå politik. Det gør det også mere klart, hvem der har ansvaret."
734,Asbjørn Reissmann,A,1299,SUNDHED OG ÆLDRE,"Det er vigtigere, at der kan skaffes nok ansatte til ældreplejen, end om de kan tale dansk",4,Uenig,"Varme hænder, smil og nærvær kræver ikke, at man kan tale et formfuldendt dansk. Og mange ældre kan tale engelsk. Hvis sprogbarriere bliver et problem, må de engelsktalende ansatte sættes sammen med de engelsktalende ældre. ",False,"Danmark mangler sosu'er og andet personale i ældreplejen, og der er behov for også at ansætte folk med udenlandsk baggrund for at skaffe nok hænder. Det går ud over de ældre, hvis krav om danskkundskaber betyder, at der er for få ansatte.","Det kan være utrygt for nogle ældre at få besøg eller personlig pleje af nogen, de har svært ved at tale med og forstå. Hvis de ansatte ikke kan tale dansk, kan det give ringere pleje for den enkelte."
